,GDP,poverty,tradebalance,population,sp500,rep_congress,rep_senate,GNIUSD,GNPUSD,GDPcap
1972,1.0591186635848342,0.8004289449717185,0.7341689067048244,-0.46921955469849186,-0.9414342383370117,-0.508748644294768,-0.5813185914737478,-0.35441848913849844,0.18865298667054506,-1.4846791476501011
1973,-0.2589971602202239,0.6626113610024476,0.8036798669674066,-0.4319359899267867,-0.9570052444494284,-0.29147197981008904,-0.7225844637903086,-0.30669865330050655,0.19365296271675647,-1.3222759464240799
1974,-1.5771129840252824,0.8993608230408408,0.8190351728082725,-0.3916610215405708,-0.9709395975332252,-0.6057005954770086,-0.8816891077561122,-0.2556493902051485,0.22524406994390725,-1.1097705812392185
1975,-1.424832127048804,0.40379741286750587,0.8102222102299355,-0.3433785796023887,-0.9729180838647273,-1.2311040987674375,-1.2409754424618424,-0.19223752948633147,0.23474985894503678,-0.8897923553624959
1976,-0.32711443310955307,0.28247725377961724,0.8014092476515983,-0.28707948079934376,-0.9634017116856533,-1.6587973707426418,-1.5687810360340742,-0.11279947382099563,0.24450427715555412,-0.7013978748147554
1977,0.7706032608296975,0.16710332472638012,0.5473704775155761,-0.2252451683654996,-0.9600145729644092,-1.6804905193425501,-1.799088837792592,-0.03145248946053861,0.2552181943393066,-0.5353718362429013
1978,0.5286519108119887,0.057336468941012686,0.2933317073795535,-0.17029241783228727,-0.9600266738326585,-1.4674368187916582,-1.7165620769455348,0.03387437836064843,0.26731816706525025,-0.4010142404943068
1979,0.1078406056902772,-0.04415092967090353,0.4325767588644417,-0.12579527094836127,-0.9502865724881402,-1.2547492957660187,-1.5084849399974964,0.03793047856812797,0.28043262429231863,-0.27035139420796217
1980,-0.035007929548105214,-0.14563832828281967,0.5616223128203797,-0.09051792466242219,-0.9341245498908043,-0.9482525387465587,-1.2891202830720063,0.00950675409964383,0.2942996433189323,-0.13666450021406987
1981,-0.17785646478648837,-0.23856860242002073,0.6099353872340585,-0.05567897011368867,-0.9249021224314247,-0.49222915093062103,-0.5451895353886294,-0.009258022245782153,0.3070663053936195,-0.03679886080786861
1982,0.28721381811689994,-0.32589180328935324,0.4342668430317398,-0.019476767843332247,-0.9079601232644179,-0.18672910792111563,0.34974818781589123,0.013820809612992351,0.31621142858519413,-0.00022947377333358126
1983,0.7522841010202882,-0.40760793089081826,0.11789226628521328,0.014031426391106609,-0.8887758742768334,-0.5830521124883822,1.0477536053670904,0.06759849666808773,0.3211619142676501,-0.00898739693554146
1984,0.6581427115282622,-0.4839178012155911,-0.1912531390426788,0.04252947965481838,-0.8620680294191428,-0.9793751170556485,1.1969533920291249,0.18009657897016712,0.3226919714528819,0.007598861863729535
1985,0.5640013220362378,-0.5544044204367539,-0.5003985443705724,0.06958054513756767,-0.8255514620894572,-0.7507272298053027,1.197560437495504,0.40384537159858697,0.32235926751718263,0.07402789211393702
1986,0.334805148935491,-0.6164804297561177,-0.6291433830634308,0.10110049455192971,-0.7646079846587032,-0.5220793425549558,0.9783475228755611,0.5702454942079589,0.32189860308310614,0.13632704692358547
1987,0.3334533705313073,-0.6785564390754816,-0.4272888095312646,0.13942982044021648,-0.7208247655118798,-0.6081512272885998,0.46763863522245885,0.4860287188628032,0.3226672511218753,0.1123265079536318
1988,0.4062321533600461,-0.7323611650186947,-0.22489299680489533,0.18459031014270125,-0.6800101223045509,-0.6611883039282989,0.06709530703264388,0.35735727291433267,0.3252768407421674,0.010218582176811247
1989,0.16614675439586357,-0.7804041293238226,0.012143997896171259,0.23390576905444724,-0.6532176535113021,-0.6895065950669576,-0.4467230801662583,0.27182350552816237,0.32934832024864125,-0.06292512211335147
1990,-0.4740995528210308,-0.8228400203610853,0.22369771812100336,0.2830978257821458,-0.6135369134145925,-0.7819489822101099,-0.44672308016625695,0.1623111895235539,0.33394398222757654,-0.05797498172362567
1991,-0.10217060602056699,-0.8185523258914411,0.4015936045546897,0.3322898825098454,-0.5675452302236181,-0.8840590306695701,-0.4968600098531775,-0.0052879561845587016,0.3376662564488035,-0.039719063562904444
1992,0.2697583407798956,-0.8142646314217963,0.5488363942893674,0.38061462133982504,-0.5122367562693825,-0.8628623113115539,-0.571263975045045,-0.019250147030512206,0.33869788867026157,-0.0445202722810101
1993,0.16287922775416697,-0.8762997250083121,0.3729706832021784,0.574186689529801,-0.4662353073014991,-0.6745112673885212,-0.6713282543914504,0.10099878609937632,0.3371362121059965,-0.0159089588615423
1994,0.12220025082099667,-0.8907407829980203,0.2602133632404655,0.7677587577197778,-0.4036300799786958,-0.6745112673885205,-0.7957254865461412,0.19850064581109522,0.33655137301607363,0.11169172954902347
1995,0.22729972755255523,-0.9221760393071514,0.2279595184963986,1.1147685887953804,-0.3242390036517683,0.9717535208139703,-0.01047007219147833,0.2574458139256293,0.33978346654979735,0.3189616112931703
1996,0.33684955701983876,-1.0034652239588602,0.2374855050982521,1.4617784198709831,-0.10446627624460422,0.9717535208139677,0.774785342163643,0.3131062787250878,0.3471679951311491,0.5202452696243179
1997,0.6059503938875269,-1.0275554260970765,0.13181477348303783,1.7731684275674058,0.13885368806351062,0.8851305526033681,0.7761518394062307,0.4099595916190369,0.3587729019891783,0.650559167862485
1998,0.7360873776076006,-1.0217308690587048,-0.10798780410229908,1.8978525722520558,0.44966981838144215,0.823904589413826,1.1391436688286785,0.4517700695880181,0.3745163667172495,0.7275321262899449
1999,0.7210672474019288,-1.0352491213162394,-0.5151038947193101,1.7644849145901933,0.7793591203180645,0.7845378980447812,1.2982889517331835,0.4711642468092386,0.3932873047661421,0.7858962073060257
